time,open,high,low,close,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volumeStrength,volumeStrengthMa,priceStrength,priceStrengthMa,priceVolumeStrength,priceVolumeStrengthMa
2025-08-16T07:22:00-05:00,4387.77,4388.4,4379.54,4380.96,0,4387.77,4388.4,4379.54,4380.96,23.053391119649092,28.09027301816951,-20.22703634445707,-15.971887752053581,-40.480435662266096,-33.00192822571901
2025-08-16T07:24:00-05:00,4380.95,4390.21,4379.55,4385.9,0,4380.95,4390.21,4379.55,4385.9,34.461281484558526,25.937217804993352,-12.27391112744999,-16.77220564139119,-27.340873374075358,-34.64327164959779
2025-08-16T07:26:00-05:00,4385.9,4386.9,4378.1,4383.67,1,4385.9,4386.9,4378.1,4383.67,38.15505945594676,28.045862615728552,-14.57999779821527,-18.713578508881277,-27.436531141204103,-35.296944409887104
2025-08-16T07:28:00-05:00,4383.67,4396.39,4381.51,4394.05,0,4383.67,4396.39,4381.51,4394.05,52.03887317591824,39.94336959648583,4.134107436578088,-5.604421942290234,-4.567055819527031,-18.31341926504968
2025-08-16T07:30:00-05:00,4394.62,4411.94,4394.62,4404.32,0,4394.62,4411.94,4394.62,4404.32,65.9415700254633,56.51153144625807,21.735083068607427,13.844368040625753,12.01945131059437,2.490227527689825
2025-08-16T07:32:00-05:00,4403.97,4407.88,4400.98,4407.07,0,4403.97,4407.88,4400.98,4407.07,71.99133335870977,69.34607745297028,24.839955619099864,25.55833244716803,13.843406343955186,14.122805324051678
2025-08-16T07:34:00-05:00,4407.39,4411.22,4402.61,4405.71,4,4407.39,4411.22,4402.61,4405.71,60.078397896725384,66.91908471216541,22.16437406091717,29.038427734557345,1.661012890606995,10.75866512552048
2025-08-16T07:36:00-05:00,4405.68,4408.77,4404.82,4407.99,0,4405.68,4408.77,4404.82,4407.99,59.04985274784367,64.8297176130143,24.091247599923864,31.593081510450574,0.5998178928143858,7.997639212367252
2025-08-16T07:38:00-05:00,4407.99,4409.29,4401.03,4401.45,2,4407.99,4409.29,4401.03,4401.45,41.94681326285162,50.937777571512854,12.96724346309631,23.93952570856238,-17.797784817052108,-7.337067798220435
2025-08-16T07:40:00-05:00,4401.45,4402.65,4391.75,4391.95,0,4401.45,4402.65,4391.75,4391.95,30.977486410565426,35.97223506552241,-5.280312773814401,6.213255380700396,-33.739358927039966,-26.749082137243292
2025-08-16T07:42:00-05:00,4391.96,4394.39,4389.36,4392.57,0,4391.96,4394.39,4389.36,4392.57,29.922322693201597,27.93715399153014,-3.237584114664523,-1.3286622884350923,-30.873699590813363,-34.100100535782936
2025-08-16T07:44:00-05:00,4392.17,4398.76,4391.16,4394.61,2,4392.17,4398.76,4391.16,4394.61,46.020536057369426,36.035010811876276,1.619336034546968,-1.6866152173541096,-19.3083595839324,-28.99304931112683
2025-08-16T07:46:00-05:00,4394.6,4395.3,4388.06,4392.85,0,4394.6,4395.3,4388.06,4392.85,49.335133592203356,42.70584641556019,-0.8240059070063848,-3.6125463951626164,-18.032953343554187,-25.155223813604955
2025-08-16T07:48:00-05:00,4393.1,4399.74,4393.1,4399.57,0,4393.1,4399.74,4393.1,4399.57,55.67574690186693,50.98247277320336,12.056347669545001,5.123108829521601,-5.39823237518722,-13.510327757833057
2025-08-16T07:50:00-05:00,4399.57,4404.3,4399.04,4402.52,0,4399.57,4404.3,4399.04,4402.52,62.00954396821295,59.85521724244535,17.01489719927229,13.167517085214126,1.5590263741473411,-2.4368821749749916
2025-08-16T07:52:00-05:00,4402.49,4405.8,4401.01,4402.4,1,4402.49,4405.8,4401.01,4402.4,60.532908815553945,63.07457282194906,16.13491511300701,16.554115880348405,0.009662022801831446,1.9223840485219972
2025-08-16T07:54:00-05:00,4402.33,4408.58,4400.57,4404.9,0,4402.33,4408.58,4400.57,4404.9,62.800786667759965,66.11057272203023,19.23548830642639,20.45652910940605,3.8098444195032264,6.706588658086081
2025-08-16T07:56:00-05:00,4404.89,4406.2,4403.08,4404.63,0,4404.89,4406.2,4403.08,4404.63,60.09779793125081,65.23747430630328,18.141465682051933,21.356398349457145,1.8694760018685201,7.241405862247191
2025-08-16T07:58:00-05:00,4404.63,4415.59,4404.62,4413.05,0,4404.63,4415.59,4404.62,4413.05,74.77044981954312,75.10215126768357,29.623721481760555,29.89423526786703,15.016878379056186,16.62890348348951
2025-08-16T08:00:00-05:00,4413.1,4418.64,4410.7,4417.6,0,4413.1,4418.64,4410.7,4417.6,80.64140332493443,83.56239371120161,32.92371912737173,35.975731271378834,16.57794844015709,21.647605882640182
2025-08-16T08:02:00-05:00,4417.6,4419.82,4414.98,4418.87,0,4417.6,4419.82,4414.98,4418.87,80.90288232394852,87.2051539838698,33.4848162151499,38.81079824676281,15.434689165688239,22.560185680806462
2025-08-16T08:04:00-05:00,4418.61,4421.2,4417.93,4418.4,1,4418.61,4421.2,4417.93,4418.4,76.2828943027825,84.8838116575725,32.66173514278465,38.98502821249308,10.797199195040735,18.895888719107337
2025-08-16T08:06:00-05:00,4418.05,4423.47,4415.87,4422.6,0,4418.05,4423.47,4415.87,4422.6,76.45931427308102,83.16571871776334,35.80324860513562,40.727161327163785,11.616575592790221,17.043423800185067
2025-08-16T08:08:00-05:00,4422.47,4424.28,4420.37,4421.74,0,4422.47,4424.28,4420.37,4421.74,69.81109937550048,76.77793790359829,34.331134771166234,39.841764635976496,5.5347216450699825,11.095346471527552
2025-08-16T08:10:00-05:00,4421.72,4423.1,4413.14,4415.74,0,4421.72,4423.1,4413.14,4415.74,48.805702893298346,57.83884552150853,26.577125556655513,33.179759748649055,-11.429265112555917,-4.5704359243943085
2025-08-16T08:12:00-05:00,4416.26,4419.99,4416.26,4419.69,0,4416.26,4419.99,4416.26,4419.69,46.49152959393081,46.836798113739576,31.22896136505,32.927324650473125,-9.1596872888565,-10.577643223812004
2025-08-16T08:14:00-05:00,4419.45,4420.15,4410.43,4412.75,0,4419.45,4420.15,4410.43,4412.75,39.41086449506851,36.44491292037931,22.533821209465955,26.09534109892834,-17.77951731829343,-19.685208650542535
2025-08-16T08:16:00-05:00,4413.42,4423.81,4413.14,4423.71,0,4413.42,4423.81,4413.14,4423.71,56.47543473731726,44.36951160705441,36.9012675777322,33.15333722321456,-0.10144132059646438,-10.7498882033555
2025-08-16T08:18:00-05:00,4423.7,4430.84,4422.46,4425.75,0,4423.7,4430.84,4422.46,4425.75,63.91714645078729,54.19133000959666,39.68715287158582,38.43012577107165,3.811331227464153,-3.1576466717328042
2025-08-16T08:20:00-05:00,4425.93,4429.82,4425.05,4427.61,0,4425.93,4429.82,4425.05,4427.61,67.16195550547205,61.904209239791186,40.82446334231615,41.712591493874484,5.013141988588889,1.8453705222563261
2025-08-16T08:22:00-05:00,4427.59,4430.59,4421.26,4423.03,0,4427.59,4430.59,4421.26,4423.03,52.61579095677441,55.44181449049258,35.770706410542346,39.45391963075354,-9.705938810375967,-6.17352121126485
2025-08-16T08:24:00-05:00,4423.32,4423.99,4416.36,4416.74,0,4423.32,4423.99,4416.36,4416.74,40.57019272876441,43.86932049017135,27.288580627305237,31.995399759765682,-24.33975093843266,-20.45799676572935
2025-08-16T08:26:00-05:00,4416.74,4424.59,4416.74,4424.35,0,4416.74,4424.59,4416.74,4424.35,44.15534257222405,41.17838158641192,36.532293821226595,35.01053719614089,-13.827692361419523,-19.38806049720322
2025-08-16T08:28:00-05:00,4424.22,4428.88,4423.61,4423.61,2,4424.22,4428.88,4423.61,4423.61,45.899913599614734,41.4184074675833,36.35825858420401,36.17465657283589,-14.492870776147399,-19.092270794881067
2025-08-16T08:30:00-05:00,4423.3,4430.98,4422.2,4429.43,0,4423.3,4430.98,4422.2,4429.43,53.24144822537159,47.25408965591014,41.447032486359696,40.3888151913869,-4.701785524246439,-11.388476258156238
2025-08-16T08:32:00-05:00,4428.86,4429.27,4422.22,4422.61,0,4428.86,4429.27,4422.22,4422.61,47.67507775646548,46.33546211523455,33.303034107362905,36.37944897053955,-17.774888384067527,-16.88501892717735
2025-08-16T08:34:00-05:00,4422.6,4423.87,4417,4417,0,4422.6,4423.87,4417,4417,39.12233918632742,39.98541942400676,24.49303875705471,27.978850667518135,-34.432371471916774,-31.30719343897472
2025-08-16T08:36:00-05:00,4417.02,4419.99,4413.15,4414.06,0,4417.02,4419.99,4413.15,4414.06,29.806154216069935,30.434595484507856,20.51535444894587,21.045764118813985,-46.152385109866486,-46.38660076880575
2025-08-16T08:38:00-05:00,4413.91,4415.35,4410.81,4411.75,0,4413.91,4415.35,4410.81,4411.75,26.0954496342906,23.488111405018486,17.517373366132507,15.644408692097077,-46.90251091460983,-53.62611171188896
2025-08-16T08:40:00-05:00,4411.75,4414.2,4397.57,4403.5,0,4411.75,4414.2,4397.57,4403.5,20.906736186808637,16.818460949831298,2.9020360575791635,2.670786087151008,-57.56187058742206,-64.12668211718277
2025-08-16T08:42:00-05:00,4403.47,4406.84,4396.04,4401.51,2,4403.47,4406.84,4396.04,4401.51,21.7949023017087,14.878196949510391,0.6309752460136693,-4.681816379104864,-59.679511103930224,-69.67686581948956
2025-08-16T08:44:00-05:00,4401.52,4403.55,4397.19,4401.61,0,4401.52,4403.55,4397.19,4401.61,25.07073684498819,17.0389522009982,1.6349153403728316,-6.797689888276615,-49.76269251661791,-63.94179016272193
2025-08-16T08:46:00-05:00,4402.24,4402.64,4387,4388.73,0,4402.24,4402.64,4387,4388.73,14.8523096202792,11.342369500465617,-16.107237701654796,-19.9294117251781,-60.0409720841099,-67.53887689421667
2025-08-16T08:48:00-05:00,4388.73,4394.87,4387.97,4391.69,0,4388.73,4394.87,4387.97,4391.69,15.626643901378337,9.931766568287376,-10.916136523665303,-21.406069047785746,-50.03915167034193,-60.80142013041084
2025-08-16T08:50:00-05:00,4391.62,4399.5,4389.3,4398.23,0,4391.62,4399.5,4389.3,4398.23,19.45246194989553,12.71867086553628,0.45180025508643284,-12.7997690060837,-37.4102713254948,-47.44322384200047
2025-08-16T08:52:00-05:00,4398.12,4402.79,4397.74,4399.69,0,4398.12,4402.79,4397.74,4399.69,26.13533238027665,19.539449919337116,4.6791504982319285,-4.609815908221886,-28.56286608247143,-33.934107736412294
2025-08-16T08:54:00-05:00,4399.5,4401.18,4395.86,4396.13,0,4399.5,4401.18,4395.86,4396.13,29.04348962290696,25.411719358930355,-0.11960979938449467,-3.3537008807937396,-26.565192529200043,-25.69729194287416
2025-08-16T08:56:00-05:00,4396.29,4400.6,4395.95,4396.65,0,4396.29,4400.6,4395.95,4396.65,34.81019702312438,32.74526689155003,2.149840595110437,-0.48944918815105654,-20.33495445698705,-17.27002257669648
2025-08-16T08:58:00-05:00,4396.8,4397.74,4393.11,4396.42,1,4396.8,4397.74,4393.11,4396.42,37.5220022046883,38.31412388080552,3.0283764704241216,1.8620202497223537,-16.334680600420604,-10.744249681208005
2025-08-16T09:00:00-05:00,4396.7,4400.55,4391.88,4400.55,0,4396.7,4400.55,4391.88,4400.55,44.307620320514246,45.80147205928343,10.745257224349238,8.785752659548463,-5.34840658207521,-0.2815478765399373
2025-08-16T09:02:00-05:00,4400.56,4404.32,4398.25,4398.25,0,4400.56,4404.32,4398.25,4398.25,44.66884498678999,49.301336812683694,7.968485093572516,10.06085177865321,-4.574584409965415,4.389779165465434
2025-08-16T09:04:00-05:00,4398.45,4401.92,4395.87,4397.85,0,4398.45,4401.92,4395.87,4397.85,42.06894186840008,48.59287351162595,7.688564133765616,10.356604237124458,-6.101789374226244,4.502933725523491
2025-08-16T09:06:00-05:00,4398.1,4399.93,4390.7,4395.13,0,4398.1,4399.93,4390.7,4395.13,38.989925154478456,45.43751925193721,3.4734407112494634,7.204021934684411,-9.312214903220502,1.1446400490474575
2025-08-16T09:08:00-05:00,4395.2,4399.99,4395.2,4398.1,0,4395.2,4399.99,4395.2,4398.1,44.77768105602577,47.588216437540744,8.562707338124905,9.182269400460608,-0.7801006385787469,4.745108289708988
2025-08-16T09:10:00-05:00,4398.67,4406.85,4398.11,4405.65,0,4398.67,4406.85,4398.11,4405.65,62.53640839740769,61.04785901313464,21.551665816499412,19.368542761700297,20.778204452704994,21.251542946362232
2025-08-16T09:12:00-05:00,4405.66,4408.68,4400.94,4401.68,0,4405.66,4408.68,4400.94,4401.68,57.87278075335914,63.531706976390915,16.713303407799508,20.433567497129435,14.301905707748366,23.480350426805195
2025-08-16T09:14:00-05:00,4401.87,4405.42,4400.48,4402.31,0,4401.87,4405.42,4400.48,4402.31,57.24962320474775,63.72829260788666,17.257656724048566,21.056535043759897,13.821724602378444,23.308150334077528
2025-08-16T09:16:00-05:00,4402.31,4404.04,4395.5,4395.7,0,4402.31,4404.04,4395.5,4395.7,45.375525436335835,54.5285804475833,6.794802207686867,13.342107890613462,-2.7888721741650904,10.141957061312723
2025-08-16T09:18:00-05:00,4395.7,4399.81,4395.39,4398.25,0,4395.7,4399.81,4395.39,4398.25,48.55748346678588,51.89855026672582,11.823740873064722,13.000698256778715,3.013652540046087,7.2696314679648095
2025-08-16T09:20:00-05:00,4398.31,4405.54,4398.3,4403.83,0,4398.31,4405.54,4398.3,4403.83,60.53431418078617,58.91795330349778,19.480254567040056,18.13955310859156,13.229547460412737,12.686173698085334
2025-08-16T09:22:00-05:00,4403.84,4410.02,4401.32,4408.96,0,4403.84,4410.02,4401.32,4408.96,76.37358544232639,73.48219556721722,25.76339308311426,24.975748038618327,20.11535227127456,19.849029646813218
2025-08-16T09:24:00-05:00,4408.95,4408.95,4400.49,4402.36,0,4408.95,4408.95,4400.49,4402.36,66.4431661867433,72.83396029621684,16.58070416307442,21.33804916590788,4.057588815297102,11.208121370679091
2025-08-16T09:26:00-05:00,4401.65,4402.14,4398.45,4401.85,0,4401.65,4402.14,4398.45,4401.85,61.816051874153324,68.75611527818108,15.172200913507146,18.369140200363063,0.0941433487319306,3.9384253994056966
2025-08-16T09:28:00-05:00,4401.78,4417.64,4400.56,4412.28,0,4401.78,4417.64,4400.56,4412.28,74.21884846642642,75.36420298414721,30.009483444463562,27.53994070268366,17.77963654583277,13.160161805284249
2025-08-16T09:30:00-05:00,4412.68,4412.7,4407.96,4409.16,0,4412.68,4412.7,4407.96,4409.16,76.24836836990698,79.45750080607345,27.13587145857445,29.552106001775268,14.279209091323516,14.845057261924644
2025-08-16T09:32:00-05:00,4409.06,4409.33,4398.95,4402.18,0,4409.06,4409.33,4398.95,4402.18,58.94176518165873,68.28434969041069,16.00888360635392,22.155433156802534,-8.546629425595176,-1.0655465697536304
2025-08-16T09:34:00-05:00,4402.18,4408.46,4402.18,4408.46,0,4402.18,4408.46,4402.18,4408.46,54.10528233241645,59.010006160250114,24.714906682797395,24.73661435560262,-3.493510746772356,-4.950897299058878
2025-08-16T09:36:00-05:00,4407.97,4407.97,4395.73,4400.99,0,4407.97,4407.97,4395.73,4400.99,42.02844340121083,45.46325916056209,13.497719383230816,17.51939236057764,-25.473343350185512,-22.77882386415706
2025-08-16T09:38:00-05:00,4401.24,4404.56,4400.91,4402.21,0,4401.24,4404.56,4400.91,4402.21,40.351517841370764,37.767802535265965,15.251185775674593,15.244598049743036,-24.725107885053802,-30.346902734828255
2025-08-16T09:40:00-05:00,4401.93,4403.35,4397.83,4403.35,0,4401.93,4403.35,4397.83,4403.35,41.86520836373419,35.47800060836724,17.140052960444166,15.490353367358278,-20.93831684564728,-30.601228700385786
2025-08-16T09:42:00-05:00,4403.36,4407.56,4403.14,4407.35,0,4403.36,4407.56,4403.14,4407.35,47.32117625617985,38.89856152858541,23.50086081168422,20.30687791261446,-9.719954849800658,-21.723292619448596
2025-08-16T09:44:00-05:00,4407.41,4408.94,4405.42,4405.89,0,4407.41,4408.94,4405.42,4405.89,48.25680944418726,41.85500040610999,22.125134913220318,21.6818123021645,-11.021839733037249,-17.599772412636945
2025-08-16T09:46:00-05:00,4405.81,4412.5,4405.81,4411.96,0,4405.81,4412.5,4405.81,4411.96,60.61999974045276,52.91417452875746,30.560829213510253,28.561387097319773,7.131686652312091,-1.6473400459876029
2025-08-16T09:48:00-05:00,4411.97,4413.85,4409.74,4413.23,0,4411.97,4413.85,4409.74,4413.23,66.53497390445612,62.94393099052207,33.71668989739066,34.09567778982454,12.992389091409535,10.645876073156696
2025-08-16T09:50:00-05:00,4412.94,4413.42,4409.31,4412.85,1,4412.94,4413.42,4409.31,4412.85,60.4535940400998,63.49819720547477,33.328762059765246,36.298399601628354,6.085840958295308,11.559902016181148
2025-08-16T09:52:00-05:00,4412.81,4413.99,4409.66,4411.73,0,4412.81,4413.99,4409.66,4411.73,52.56801188613214,57.97944350191444,32.03333830123314,36.12960784028632,-2.2852817478417577,5.660671206685983
2025-08-16T09:54:00-05:00,4411.78,4416.05,4411.78,4413.99,0,4411.78,4416.05,4411.78,4413.99,54.04416684676703,56.23828877313821,35.03305233703238,37.88156814343304,0.7440381783050315,4.637770127614662
2025-08-16T09:56:00-05:00,4413.98,4421.75,4413.51,4421.01,0,4413.98,4421.75,4413.51,4421.01,72.96039428356075,68.98559629658965,43.70688832069497,44.651062981955725,19.869656065147435,17.64410552974108
2025-08-16T09:58:00-05:00,4421.04,4421.18,4416.11,4416.14,0,4421.04,4421.18,4416.11,4416.14,58.581218961367796,64.31110590505675,39.90601064873969,44.67900372197394,3.1962789476824276,11.205227755633782
2025-08-16T10:00:00-05:00,4416.14,4422.42,4415.25,4420.68,0,4416.14,4422.42,4415.25,4420.68,60.95689566806241,63.61430407795972,43.92571873169608,47.203324760021516,6.37202739897872,10.071859539354998
2025-08-16T10:02:00-05:00,4420.68,4421.12,4413.67,4414.59,0,4420.68,4421.12,4413.67,4414.59,40.11223691975208,47.78732114264827,35.80554972864574,42.00930802817421,-17.064665518919178,-8.001536831397269
2025-08-16T10:04:00-05:00,4414.59,4419.06,4412.11,4418.97,0,4414.59,4419.06,4412.11,4418.97,50.72875894749794,47.86769062639485,38.41128221318603,41.02335681071456,-8.044301873675396,-10.240762636597252
2025-08-16T10:06:00-05:00,4418.97,4418.99,4412.81,4415.2,1,4418.97,4418.99,4412.81,4415.2,43.39469662550775,42.52698003890442,33.7292647615576,36.772509187752725,-19.698245144761994,-19.865951747888083
2025-08-16T10:08:00-05:00,4415.2,4415.2,4405.06,4406.43,0,4415.2,4415.2,4405.06,4406.43,30.307999617068642,30.653836935462767,20.697179433635647,25.01369685533216,-40.54416465412344,-39.38542336890735
2025-08-16T10:10:00-05:00,4406.44,4407.9,4400.81,4404.89,0,4406.44,4407.9,4400.81,4404.89,26.204424587257158,22.397273317601808,17.748545860388937,17.215484646592103,-44.84754000227931,-51.25982316807442
2025-08-16T10:12:00-05:00,4404.88,4410.46,4404.76,4409.58,0,4404.88,4410.46,4404.76,4409.58,34.44545042818922,25.034020433489207,24.718979292032813,18.73238384180161,-31.593491103166276,-46.40855184346352
2025-08-16T10:14:00-05:00,4409.58,4417.14,4409.58,4413.73,0,4409.58,4417.14,4409.58,4413.73,48.41675570062026,37.168121622268906,32.25467940963763,25.28199812180094,-14.871703949032716,-30.846855520087246
2025-08-16T10:16:00-05:00,4413.78,4416.22,4409.45,4413.62,0,4413.78,4416.22,4409.45,4413.62,51.962286343693705,46.20141941791676,35.31810965668364,31.04118101358667,-9.30998751871787,-18.332492548356978
2025-08-16T10:18:00-05:00,4413.62,4415.31,4411.23,4414.3,0,4413.62,4415.31,4411.23,4414.3,54.95539052336797,53.17984543349342,36.280515633569905,34.81966696106319,-6.449446583904542,-9.49742594390047
2025-08-16T10:20:00-05:00,4414.29,4415.95,4412.65,4415.12,0,4414.29,4415.95,4412.65,4415.12,57.79875034385926,58.76702281359627,36.867684383450246,37.2195739225103,-3.8990733737127883,-3.057775879419011
2025-08-16T10:22:00-05:00,4414.95,4416,4412.54,4412.68,0,4414.95,4416,4412.54,4412.68,51.369308922086724,56.64251742712159,34.080850251935075,36.33810616281619,-12.046855923117334,-5.955328815989343
2025-08-16T10:24:00-05:00,4412.56,4417.58,4412.56,4416.12,0,4412.56,4417.58,4412.56,4416.12,58.11775552169606,60.2903936991033,38.38780280954339,38.96701080144094,-2.5061420726518833,-0.6287308497053417
2025-08-16T10:26:00-05:00,4416.13,4418,4415.01,4417.99,0,4416.13,4418,4415.01,4417.99,62.553479012920704,64.8722625637656,40.92340651227767,41.898649467006535,3.9962565753932893,6.222244648160428
2025-08-16T10:28:00-05:00,4417.99,4418.32,4413.51,4416.81,0,4417.99,4418.32,4413.51,4416.81,57.227722201953284,62.74462105405876,40.349062043167834,42.67426418416795,-0.3820288428903377,5.8016567657894065
2025-08-16T10:30:00-05:00,4416.74,4418.05,4410.71,4411.92,0,4416.74,4418.05,4410.71,4411.92,45.091010230578625,52.450807946517685,34.11062249687038,38.260052252422255,-16.279934713187117,-6.525683740616627
2025-08-16T10:32:00-05:00,4411.92,4413.42,4406.23,4410.23,0,4411.92,4413.42,4406.23,4410.23,39.12946006905712,42.84258799760953,30.43525003638817,33.25445220448842,-25.070112716419455,-19.28469055539734
2025-08-16T10:34:00-05:00,4410.19,4411.8,4405.81,4405.81,0,4410.19,4411.8,4405.81,4405.81,30.946549361767385,32.10503763920553,23.982016825825436,25.998558265089457,-37.075611291088876,-34.41833548198507
2025-08-16T10:36:00-05:00,4406.12,4408.72,4402.32,4402.56,2,4406.12,4408.72,4402.32,4402.56,27.364088484140975,24.467243459758578,18.64764300687019,18.630663597594236,-45.09542973634648,-47.422308805822354
2025-08-16T10:38:00-05:00,4402.56,4402.7,4397.28,4398.39,0,4402.56,4402.7,4397.28,4398.39,22.344141643709484,17.530922636888196,12.084031935863374,10.487015042087602,-50.414984750578036,-57.058433340547005
2025-08-16T10:40:00-05:00,4398.37,4399.31,4390.41,4392.41,0,4398.37,4399.31,4390.41,4392.41,16.874801659932928,10.85008945704442,2.2367523248758125,-0.2215489069069534,-56.245981921276176,-65.10536923045291
2025-08-16T10:42:00-05:00,4392.3,4397.75,4391.75,4397.39,0,4392.3,4397.75,4391.75,4397.39,28.38544043625745,16.861527354607173,9.932599192055422,0.8617070892509209,-39.80399736132775,-55.86665059870376
2025-08-16T10:44:00-05:00,4397.12,4399.54,4395.09,4396.35,1,4397.12,4399.54,4395.09,4396.35,33.31070076726887,24.1490351050057,10.238198788267464,2.2919148429720124,-34.89532987404528,-46.75500772781407
2025-08-16T10:46:00-05:00,4396.35,4405.61,4393.32,4404.3,0,4396.35,4405.61,4393.32,4404.3,53.31843079538859,42.99639356199866,21.23275542965956,11.772441402967793,-13.827274180745421,-25.988269942054675
2025-08-16T10:48:00-05:00,4404.06,4405.79,4400.23,4400.24,0,4404.06,4405.79,4400.23,4400.24,55.52972941157985,54.06273966092569,16.124731487445242,13.219609694548787,-15.480888183816404,-16.63466338579905
2025-08-16T10:50:00-05:00,4400.23,4402.54,4398.83,4400.2,0,4400.23,4402.54,4398.83,4400.2,55.06937983761846,59.12975270905179,15.92558899270579,14.278128389517384,-15.352414641318015,-11.820890904633472
2025-08-16T10:52:00-05:00,4399.98,4401.79,4397.67,4398.01,0,4399.98,4401.79,4397.67,4398.01,50.17191566166612,57.70500355086144,13.206436094002365,13.099420704346441,-19.1414601611727,-12.47758131305332
2025-08-16T10:54:00-05:00,4398.09,4402.08,4396.11,4399.6,0,4398.09,4402.08,4396.11,4399.6,55.374436690063746,60.3101276969694,16.28312705408161,14.96182852007252,-12.807111258888094,-8.617521651583589
2025-08-16T10:56:00-05:00,4399.6,4403.2,4399.6,4400.2,0,4399.6,4403.2,4399.6,4400.2,58.55833485348964,63.23716113093761,20.49547018038923,19.01145223414195,-6.90719267287043,-3.0678684639757083
2025-08-16T10:58:00-05:00,4400.16,4404.3,4399.17,4403.81,0,4400.16,4404.3,4399.17,4403.81,63.66662443043728,67.71919360520619,26.378272427567303,25.257000652929495,1.254322130935492,4.893355821056168
2025-08-16T11:00:00-05:00,4403.63,4406.42,4402.12,4405.21,1,4403.63,4406.42,4402.12,4405.21,70.91707818851341,74.4989620504435,28.930652068142216,30.020028264483948,6.685380911884366,11.946691815000968
2025-08-16T11:02:00-05:00,4405.21,4409.09,4405.21,4408.81,0,4405.21,4409.09,4405.21,4408.81,77.67543081382968,81.98534420020806,34.29895089948349,36.01426584746267,13.022227713282767,19.14822402738738
2025-08-16T11:04:00-05:00,4408.8,4409.9,4406.78,4408.6,0,4408.8,4409.9,4406.78,4408.6,70.42508004212554,79.52810814588902,34.7192739785198,38.84022805414281,9.665059908391935,19.24279710572628
2025-08-16T11:06:00-05:00,4408.64,4412.65,4407.55,4412.22,0,4408.64,4412.65,4407.55,4412.22,72.44447877831313,79.08131223117645,38.97255461845957,42.848883443421876,14.119438671110847,21.60887177625372
2025-08-16T11:08:00-05:00,4412.21,4412.47,4407.38,4411.44,0,4412.21,4412.47,4407.38,4411.44,66.48209109883695,73.75827623431739,38.358229650292245,43.771964590945956,10.991223407537271,19.499464585689385
2025-08-16T11:10:00-05:00,4411.16,4414.79,4410.21,4411.14,2,4411.16,4414.79,4410.21,4411.14,58.666880882613,64.89163357750431,38.27817022679045,43.58434009315036,5.978806465343545,13.972900097748273
2025-08-16T11:12:00-05:00,4411.1,4413.81,4410.72,4413.33,0,4411.1,4413.81,4410.72,4413.33,61.79122509089797,62.50575540711435,40.4618582319334,44.51763037307239,7.517717594718025,11.732896793767356
2025-08-16T11:14:00-05:00,4413.32,4414.81,4412.33,4412.45,0,4413.32,4414.81,4412.33,4412.45,59.722568420275564,59.61643321352067,38.41654190511154,42.93436507201017,3.194757665534875,6.947052473387109
2025-08-16T11:16:00-05:00,4412.34,4417.49,4410.84,4416.44,0,4412.34,4417.49,4410.84,4416.44,70.25625360075355,65.90148312783039,42.68426239375317,44.83462142122985,8.609440196440602,8.267852470273361
2025-08-16T11:18:00-05:00,4416.13,4418.93,4415,4417.54,0,4416.13,4418.93,4415,4417.54,75.48691727205727,72.75984783711505,44.84375022682171,46.90672582934506,10.280671072755851,9.903849070773362
2025-08-16T11:20:00-05:00,4417.25,4419.99,4412.13,4412.66,0,4417.25,4419.99,4412.13,4412.66,50.15752387514225,57.592008750939016,39.159823522614644,43.395180462151096,-11.667238315916341,-5.431104557275711
2025-08-16T11:22:00-05:00,4412.78,4413.47,4406.86,4406.91,0,4412.78,4413.47,4406.86,4406.91,33.33626176081049,38.17638084342271,29.81664312973963,34.614080553461626,-32.53466477808082,-27.907389304991227
2025-08-16T11:24:00-05:00,4407.31,4410.77,4404.68,4405.93,0,4407.31,4410.77,4404.68,4405.93,29.049363598532675,25.97851393248329,26.668593883599762,27.94161802132993,-38.12181369741921,-42.41271368698874
2025-08-16T11:26:00-05:00,4405.85,4410.84,4403.2,4410.22,0,4405.85,4410.84,4403.2,4410.22,37.216160294327885,26.595376230666044,30.51976207895173,27.53303770375972,-28.039977704973868,-41.33341263468173
2025-08-16T11:28:00-05:00,4410.21,4411.97,4408.39,4411.17,0,4410.21,4411.97,4408.39,4411.17,44.99861543153838,33.32043728090941,33.305198789394005,29.497311712367747,-20.169826618992456,-34.11760619028534
2025-08-16T11:30:00-05:00,4411.31,4412.81,4406.88,4408.37,0,4411.31,4412.81,4406.88,4408.37,41.26391169101265,34.67517138161064,29.84672903075394,28.147743895375545,-25.674445763643764,-33.59578252313657
2025-08-16T11:32:00-05:00,4408.22,4408.53,4400.01,4405.51,0,4408.22,4408.53,4400.01,4405.51,36.894371761396535,32.955923436889556,24.352122653772486,23.77032721114809,-35.46957572219276,-39.45783320791925
2025-08-16T11:34:00-05:00,4405.6,4409.87,4403.26,4403.42,0,4405.6,4409.87,4403.26,4403.42,35.48869469716222,31.779846828934687,23.297426230174487,21.193435872224157,-38.463032499346504,-43.550915648157705
